thisRow.t,notes,trial.started,key_resp_2.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008356094360351562,0.013953208923339844,0.013953208923339844,0.013953208923339844,0.013953208923339844,1.4541094303131104,space,0.688605785369873,0.7400469779968262,space,0.688605785369873,0.7400469779968262,,,,,655615,001,2024-09-28_18h23.58.355,untitled,2024.2.1,59.41016245249585,2024-09-28 18h24.18.886994 +0300,
,,,,,,,,,,,,,,1.454164981842041,1.4649670124053955,2.463886022567749,2.452303647994995,655615,001,2024-09-28_18h23.58.355,untitled,2024.2.1,59.41016245249585,2024-09-28 18h24.18.886994 +0300,
