thisRow.t,notes,begin.started,text.started,key_resp_3.started,begin.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,p1.started,key_resp.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007696628570556641,0.012318611145019531,0.012318611145019531,0.9499375820159912,space,0.9256470203399658,None,,,,335744,001,2024-09-28_22h19.58.825,untitled,2024.2.1,58.89428862288061,2024-09-28 22h20.02.646964 +0300,
,,,,,,,,,2.5247690677642822,2.5271902084350586,2.5271902084350586,,,,,,,,
