thisRow.t,notes,trial.started,text.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.010593414306640625,0.015803813934326172,0.015803813934326172,12.773830652236938,space,12.083518028259277,0.6705904006958008,,,,,146002,001,2024-09-28_16h53.16.533,untitled,2024.2.1,59.730732752114065,2024-09-28 16h53.20.650221 +0300,
,,,,,,,,,12.773883581161499,12.78365969657898,13.786460876464844,13.772902727127075,146002,001,2024-09-28_16h53.16.533,untitled,2024.2.1,59.730732752114065,2024-09-28 16h53.20.650221 +0300,
