thisRow.t,notes,trial.started,key_resp_2.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008643388748168945,0.01606297492980957,0.01606297492980957,0.01606297492980957,0.01606297492980957,3.1613399982452393,space,0.9382679462432861,2.2004446983337402,space,0.9382679462432861,2.2004446983337402,,,,,293810,001,2024-09-28_18h20.20.245,untitled,2024.2.1,59.36156270654388,2024-09-28 18h20.41.391293 +0300,
,,,,,,,,,,,,,,3.1613950729370117,3.1733615398406982,4.1735999584198,4.1602466106414795,293810,001,2024-09-28_18h20.20.245,untitled,2024.2.1,59.36156270654388,2024-09-28 18h20.41.391293 +0300,
