thisRow.t,notes,trial.started,key_resp_2.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0074939727783203125,0.013305425643920898,0.013305425643920898,0.013305425643920898,0.013305425643920898,1.2249529361724854,space,0.5051777362823486,0.7000470161437988,space,0.5051777362823486,0.7000470161437988,,,,,883514,001,2024-09-28_18h24.57.885,untitled,2024.2.1,58.27793810536788,2024-09-28 18h25.08.882875 +0300,
,,,,,,,,,,,,,,1.2250134944915771,1.2351136207580566,2.2347590923309326,2.2218284606933594,883514,001,2024-09-28_18h24.57.885,untitled,2024.2.1,58.27793810536788,2024-09-28 18h25.08.882875 +0300,
