thisRow.t,notes,trial.started,key_resp_2.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008256196975708008,0.01381683349609375,0.01381683349609375,0.01381683349609375,0.01381683349609375,2.3023874759674072,space,0.5649664402008057,1.7102677822113037,space,0.5649664402008057,1.7102677822113037,,,,151037,001,2024-09-28_18h19.26.337,untitled,2024.2.1,58.568948977212266,2024-09-28 18h19.35.630248 +0300,
,,,,,,,,,,,,,,2.3024325370788574,2.315765380859375,3.3025522232055664,151037,001,2024-09-28_18h19.26.337,untitled,2024.2.1,58.568948977212266,2024-09-28 18h19.35.630248 +0300,
