thisRow.t,notes,trial.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008885622024536133,0.01978898048400879,0.01978898048400879,0.01978898048400879,2.846830368041992,space,0.9536318778991699,1.862588882446289,,,,,377741,001,2024-09-28_18h31.37.079,untitled,2024.2.1,60.13933994904155,2024-09-28 18h31.51.155426 +0300,
,,,,,,,,,,2.8469016551971436,2.861936330795288,3.861832618713379,3.8463480472564697,377741,001,2024-09-28_18h31.37.079,untitled,2024.2.1,60.13933994904155,2024-09-28 18h31.51.155426 +0300,
