thisRow.t,notes,trial.started,text.started,key_resp.started,key_resp_2.started,press_shape.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007733583450317383,0.01214456558227539,0.01214456558227539,0.01214456558227539,1.7954652309417725,3.03459095954895,space,1.7635014057159424,1.2557480335235596,space,1.7635014057159424,1.2557480335235596,,,,,206455,001,2024-09-28_18h37.01.098,untitled,2024.2.1,59.700211084873764,2024-09-28 18h37.06.119745 +0300,
,,,,,,,,,,,,,,3.0346457958221436,3.0452730655670166,4.045711278915405,4.033320188522339,206455,001,2024-09-28_18h37.01.098,untitled,2024.2.1,59.700211084873764,2024-09-28 18h37.06.119745 +0300,
