thisRow.t,notes,trial.started,text.started,key_resp.started,press_shape.started,key_resp_2.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008376598358154297,0.018280982971191406,0.018280982971191406,0.018280982971191406,0.018280982971191406,3.5473709106445312,space,3.4244329929351807,0.0952301025390625,space,3.4244329929351807,0.0952301025390625,,,,,670137,001,2024-09-28_17h02.17.829,untitled,2024.2.1,60.400538582835914,2024-09-28 17h02.21.178599 +0300,
,,,,,,,,,,,,,,3.5474801063537598,3.5614399909973145,4.561559200286865,4.545884132385254,670137,001,2024-09-28_17h02.17.829,untitled,2024.2.1,60.400538582835914,2024-09-28 17h02.21.178599 +0300,
