thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,p1.started,key_resp.started,key_resp_2.started,p1.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,trials.key_resp_2.keys,trials.key_resp_2.rt,trials.key_resp_2.duration,p2.started,p2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,space,1.366135835647583,2.1913952827453613,space,1.366135835647583,2.1913952827453613,0,0,0,0,0.053731441497802734,,0.05064845085144043,0.053731441497802734,0.053731441497802734,4.092914819717407,space,1.366135835647583,2.1913952827453613,space,1.366135835647583,2.1913952827453613,4.115180969238281,4.115767002105713,478690,001,2024-09-30_20h13.15.718,untitled,2024.2.1,60.53041815492297,2024-09-30 20h13.21.016727 +0300,
1,0,1,space,2.510741710662842,2.303419589996338,space,2.510741710662842,2.303419589996338,1,0,1,0,5.075981378555298,,4.148361444473267,5.075981378555298,5.075981378555298,10.09995412826538,space,2.510741710662842,2.303419589996338,space,2.510741710662842,2.303419589996338,10.130793809890747,10.131354808807373,478690,001,2024-09-30_20h13.15.718,untitled,2024.2.1,60.53041815492297,2024-09-30 20h13.21.016727 +0300,
2,0,2,space,0.21566319465637207,1.479773759841919,space,0.21566319465637207,1.479773759841919,2,0,2,0,11.08624267578125,,10.163592338562012,11.08624267578125,11.08624267578125,13.147599697113037,space,0.21566319465637207,1.479773759841919,space,0.21566319465637207,1.479773759841919,13.163496971130371,13.164048910140991,478690,001,2024-09-30_20h13.15.718,untitled,2024.2.1,60.53041815492297,2024-09-30 20h13.21.016727 +0300,
3,0,3,space,0.600801944732666,1.400266408920288,space,0.600801944732666,1.400266408920288,3,0,3,0,14.092895269393921,,13.179119348526001,14.092895269393921,14.092895269393921,16.14635181427002,space,0.600801944732666,1.400266408920288,space,0.600801944732666,1.400266408920288,16.162073850631714,16.162603855133057,478690,001,2024-09-30_20h13.15.718,untitled,2024.2.1,60.53041815492297,2024-09-30 20h13.21.016727 +0300,
4,0,4,space,0.8894891738891602,1.2325689792633057,space,0.8894891738891602,1.2325689792633057,4,0,4,0,17.099000930786133,,16.17870831489563,17.099000930786133,17.099000930786133,20.109288930892944,space,0.8894891738891602,1.2325689792633057,space,0.8894891738891602,1.2325689792633057,20.12801742553711,20.1285183429718,478690,001,2024-09-30_20h13.15.718,untitled,2024.2.1,60.53041815492297,2024-09-30 20h13.21.016727 +0300,
