thisRow.t,notes,trial.started,key_resp_2.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.00861668586730957,0.019240379333496094,0.019240379333496094,0.019240379333496094,0.019240379333496094,1.8574590682983398,space,0.5527188777923584,1.280529499053955,space,0.5527188777923584,1.280529499053955,,,,,323050,001,2024-09-28_18h22.40.350,untitled,2024.2.1,60.055039303560946,2024-09-28 18h23.16.085421 +0300,
,,,,,,,,,,,,,,1.8575294017791748,1.8716635704040527,2.871954917907715,2.856079578399658,323050,001,2024-09-28_18h22.40.350,untitled,2024.2.1,60.055039303560946,2024-09-28 18h23.16.085421 +0300,
