thisRow.t,notes,trial.started,text.started,key_resp.started,key_resp_2.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,end.started,text_2.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.03243136405944824,0.05981779098510742,0.05981779098510742,0.05981779098510742,7.15816855430603,space,6.68824315071106,0.12833952903747559,None,,,,341338,001,2024-09-28_18h45.28.192,untitled,2024.2.1,60.11468833352205,2024-09-28 18h45.33.056535 +0300,
,,,,,,,,,,,7.1583411693573,8.120418787002563,9.140676259994507,341338,001,2024-09-28_18h45.28.192,untitled,2024.2.1,60.11468833352205,2024-09-28 18h45.33.056535 +0300,
