thisRow.t,notes,trial.started,text.started,key_resp.started,press_shape.started,key_resp_2.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007988691329956055,0.014921426773071289,0.014921426773071289,0.014921426773071289,0.014921426773071289,1.8149590492248535,space,0.7847533226013184,1.0083870887756348,space,0.7847533226013184,1.0083870887756348,,,,,453557,001,2024-09-28_17h03.27.822,untitled,2024.2.1,60.17592362773975,2024-09-28 17h03.35.323749 +0300,
,,,,,,,,,,,,,,1.8150136470794678,1.8271496295928955,2.8263683319091797,2.8147854804992676,453557,001,2024-09-28_17h03.27.822,untitled,2024.2.1,60.17592362773975,2024-09-28 17h03.35.323749 +0300,
