thisRow.t,notes,trial.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008528470993041992,0.01899099349975586,0.01899099349975586,0.01899099349975586,11.982398986816406,space,11.886322498321533,0.06298422813415527,,,,,664700,001,2024-09-28_18h30.23.568,untitled,2024.2.1,60.05951102443159,2024-09-28 18h30.30.917268 +0300,
,,,,,,,,,,11.982454776763916,11.99808669090271,12.99818205833435,12.981876373291016,664700,001,2024-09-28_18h30.23.568,untitled,2024.2.1,60.05951102443159,2024-09-28 18h30.30.917268 +0300,
