thisRow.t,notes,trial.started,text.started,key_resp.started,press_shape.started,key_resp_2.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007884025573730469,0.015612602233886719,0.015612602233886719,0.015612602233886719,0.015612602233886719,2.1096317768096924,space,1.0334975719451904,1.0529592037200928,space,1.0334975719451904,1.0529592037200928,,,,,516789,001,2024-09-28_18h17.41.617,untitled,2024.2.1,59.69698220464305,2024-09-28 18h18.27.220043 +0300,
,,,,,,,,,,,,,,2.109673500061035,2.1219966411590576,3.1228630542755127,3.1100478172302246,516789,001,2024-09-28_18h17.41.617,untitled,2024.2.1,59.69698220464305,2024-09-28 18h18.27.220043 +0300,
