thisRow.t,notes,begin.started,begin.stopped,p1.started,key_resp.started,key_resp_2.started,p1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,end.started,text_2.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,1.5086290836334229,1.5093419551849365,,,,,,,,,,,,076389,001,2024-09-28_19h01.33.903,untitled,2024.2.1,60.0452382452142,2024-09-28 19h01.38.063970 +0300,
,,,,1.5508277416229248,1.5529019832611084,1.5529019832611084,34.65428423881531,space,32.72307586669922,0.09622597694396973,None,,,,076389,001,2024-09-28_19h01.33.903,untitled,2024.2.1,60.0452382452142,2024-09-28 19h01.38.063970 +0300,
,,,,,,,,,,,,34.65450930595398,35.636265993118286,36.652047872543335,076389,001,2024-09-28_19h01.33.903,untitled,2024.2.1,60.0452382452142,2024-09-28 19h01.38.063970 +0300,
