thisRow.t,notes,trial.started,text.started,key_resp.started,key_resp_2.started,press_shape.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008449316024780273,0.017848730087280273,0.017848730087280273,0.017848730087280273,0.8924050331115723,1.6610596179962158,space,0.8475747108459473,0.7800092697143555,space,0.8475747108459473,0.7800092697143555,,,,,076035,001,2024-09-28_18h43.16.223,untitled,2024.2.1,60.262036088510094,2024-09-28 18h43.19.852864 +0300,
,,,,,,,,,,,,,,1.6611313819885254,1.6757128238677979,2.6759870052337646,2.660172700881958,076035,001,2024-09-28_18h43.16.223,untitled,2024.2.1,60.262036088510094,2024-09-28 18h43.19.852864 +0300,
