thisRow.t,notes,trial.started,key_resp_2.started,text.started,key_resp.started,press_shape.started,trial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.keys,key_resp.rt,key_resp.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008432865142822266,0.018853425979614258,0.018853425979614258,0.018853425979614258,0.018853425979614258,3.4046266078948975,space,2.3016393184661865,1.0714943408966064,space,2.3016393184661865,1.0714943408966064,,,,,833263,001,2024-09-28_18h20.51.049,untitled,2024.2.1,60.124425892053374,2024-09-28 18h20.54.417411 +0300,
,,,,,,,,,,,,,,3.40468692779541,3.41982102394104,4.419945240020752,4.40440559387207,833263,001,2024-09-28_18h20.51.049,untitled,2024.2.1,60.124425892053374,2024-09-28 18h20.54.417411 +0300,
