thisRow.t,notes,trial.started,text.started,key_resp.started,key_resp_2.started,press_shape.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007870674133300781,0.012708187103271484,0.012708187103271484,0.012708187103271484,0.6518874168395996,1.6234934329986572,space,0.6150977611541748,0.9918529987335205,space,0.6150977611541748,0.9918529987335205,,,,,835073,001,2024-09-28_18h35.37.602,untitled,2024.2.1,59.40940509915014,2024-09-28 18h36.02.062444 +0300,
,,,,,,,,,,,,,,1.623544454574585,1.6349279880523682,2.635507345199585,2.623975992202759,835073,001,2024-09-28_18h35.37.602,untitled,2024.2.1,59.40940509915014,2024-09-28 18h36.02.062444 +0300,
